datetime,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,Holiday,weekday,hour,Heating_Day,Cooling_Day,temp_C_lag1,HR_lag1,windSpeed_m/s_lag1,Power_kW_lag1,sin_hour,cos_hour,temp_HR_interaction,predicted_Power_kW
2019-01-01 00:00:00,121.829,10.635833333333332,62.68416666666667,0.0,0.0,1031.0,2.54325,0.0,1,1,0,1,0,11.338571428571427,58.05,0.0,109.9247786,0.0,1.0,666.6983493055556,109.78889894699996
2019-01-01 01:00:00,122.528,10.3775,62.836666666666666,0.0,0.0,1031.0,1.7286666666666666,0.0,1,1,1,1,0,10.635833333333332,62.68416666666667,0.0,121.829,0.25881904510252074,0.9659258262890683,652.0875083333333,122.06855087699998
2019-01-01 02:00:00,121.191,10.260833333333332,61.72,0.0,0.0,1031.0833333333333,2.67475,0.0,1,1,2,1,0,10.3775,62.836666666666666,0.0,122.528,0.49999999999999994,0.8660254037844387,633.2986333333332,122.62002288899994
2019-01-01 03:00:00,120.859,9.666666666666666,63.89333333333334,0.0,0.0,1031.0833333333333,2.44425,0.0,1,1,3,1,0,10.260833333333332,61.72,0.0,121.191,0.7071067811865476,0.7071067811865476,617.6355555555556,120.50609079599997
2019-01-01 04:00:00,120.5,8.640833333333333,68.03416666666668,0.0,0.0,1031.0,3.0563333333333333,0.0,1,1,4,1,0,9.666666666666666,63.89333333333334,0.0,120.859,0.8660254037844386,0.5000000000000001,587.8718951388889,119.88907230299998
2019-01-01 05:00:00,120.677,9.093333333333334,63.193333333333335,0.0,0.0,1031.0,2.426416666666667,0.0,1,1,5,1,0,8.640833333333333,68.03416666666668,0.0,120.5,0.9659258262890683,0.25881904510252074,574.6380444444445,123.005390235
2019-01-01 06:00:00,120.219,8.3925,67.45666666666666,0.0,0.0,1031.4166666666667,2.46775,0.0,1,1,6,1,0,9.093333333333334,63.193333333333335,0.0,120.677,1.0,6.123233995736766e-17,566.130075,135.03340496100006
2019-01-01 07:00:00,119.602,7.697500000000001,70.29833333333333,0.0,0.0,1032.0,3.4028333333333336,0.0,1,1,7,1,0,8.3925,67.45666666666666,0.0,120.219,0.9659258262890683,-0.25881904510252063,541.1214208333333,127.7953484080001
2019-01-01 08:00:00,128.088,7.696666666666666,70.61999999999999,0.0,0.0,1033.0,66.3175,0.0,1,1,8,1,0,7.697500000000001,70.29833333333333,0.0,119.602,0.8660254037844387,-0.4999999999999998,543.5385999999999,121.97295728800009
2019-01-01 09:00:00,128.227,8.685,63.055,0.0,0.0,1033.0833333333333,216.0666666666667,0.0,1,1,9,1,0,7.696666666666666,70.61999999999999,0.0,128.088,0.7071067811865476,-0.7071067811865475,547.6326750000001,128.588204017
2019-01-01 10:00:00,129.57,9.961666666666668,58.75833333333333,0.0,0.0,1033.5833333333333,349.31666666666666,0.0,1,1,10,1,0,8.685,63.055,0.0,128.227,0.49999999999999994,-0.8660254037844387,585.3309305555556,127.838824204
2019-01-01 11:00:00,130.864,11.290833333333332,53.24666666666667,0.0,0.0,1033.0,441.98333333333335,0.0,1,1,11,1,0,9.961666666666668,58.75833333333333,0.0,129.57,0.258819045102521,-0.9659258262890682,601.1992388888889,131.146423499
2019-01-01 12:00:00,130.828,12.480833333333337,48.16833333333333,0.0,0.0,1032.3333333333333,481.325,0.0,1,1,12,1,0,11.290833333333332,53.24666666666667,0.0,130.864,1.2246467991473532e-16,-1.0,601.1809402777778,132.215810454
2019-01-01 13:00:00,131.98,14.080833333333333,42.3475,0.0,0.0,1031.75,463.56666666666666,0.0,1,1,13,1,0,12.480833333333337,48.16833333333333,0.0,130.828,-0.2588190451025208,-0.9659258262890683,596.2880895833332,133.7096033910001
2019-01-01 14:00:00,130.628,15.055,38.46333333333333,0.0,0.0,1031.0,388.4333333333333,0.0,1,1,14,1,0,14.080833333333333,42.3475,0.0,131.98,-0.4999999999999997,-0.8660254037844388,579.0654833333333,133.548074023
2019-01-01 15:00:00,132.736,15.814166666666669,36.73083333333333,0.0,0.0,1031.5,265.3333333333333,0.0,1,1,15,1,0,15.055,38.46333333333333,0.0,130.628,-0.7071067811865471,-0.7071067811865479,580.867520138889,132.76024370700006
2019-01-01 16:00:00,132.29,15.722500000000002,34.208333333333336,0.0,0.0,1032.0,116.13,0.0,1,1,16,1,0,15.814166666666669,36.73083333333333,0.0,132.736,-0.8660254037844385,-0.5000000000000004,537.8405208333335,134.310016022
2019-01-01 17:00:00,132.16,14.49,35.6375,0.0,0.0,1032.0,7.204833333333333,0.0,1,1,17,1,0,15.722500000000002,34.208333333333336,0.0,132.29,-0.9659258262890683,-0.25881904510252063,516.387375,135.3851566339999
2019-01-01 18:00:00,129.957,14.13,38.899166666666666,0.0,0.0,1032.0833333333333,1.3589166666666666,0.0,1,1,18,1,0,14.49,35.6375,0.0,132.16,-1.0,-1.8369701987210297e-16,549.645225,127.68509963300001
2019-01-01 19:00:00,129.355,13.160833333333334,53.75333333333333,0.0,0.0,1033.0,1.0246666666666666,0.0,1,1,19,1,0,14.13,38.899166666666666,0.0,129.957,-0.9659258262890684,0.2588190451025203,707.4386611111112,126.700190344
2019-01-01 20:00:00,123.116,12.586666666666666,56.840833333333336,0.0,0.0,1033.0,2.354083333333333,0.0,1,1,20,1,0,13.160833333333334,53.75333333333333,0.0,129.355,-0.8660254037844386,0.5000000000000001,715.4366222222222,125.894979756
2019-01-01 21:00:00,122.932,13.025833333333331,51.149166666666666,0.0,0.0,1033.0,1.394,0.0,1,1,21,1,0,12.586666666666666,56.840833333333336,0.0,123.116,-0.7071067811865477,0.7071067811865474,666.2605201388888,121.89906810900005
2019-01-01 22:00:00,121.853,12.034999999999998,53.094166666666666,0.0,0.0,1033.0,0.9255,0.0,1,1,22,1,0,13.025833333333331,51.149166666666666,0.0,122.932,-0.5000000000000004,0.8660254037844384,638.9882958333333,121.40930610900004
2019-01-01 23:00:00,121.396,11.660833333333334,49.93,0.0,0.0,1033.0,0.8445833333333334,0.0,1,1,23,1,0,12.034999999999998,53.094166666666666,0.0,121.853,-0.25881904510252157,0.9659258262890681,582.2254083333333,123.24270503999989
2019-01-02 00:00:00,139.663,11.498333333333331,49.37083333333334,0.0,0.0,1032.9166666666667,1.1863333333333337,0.0,0,2,0,1,0,11.660833333333334,49.93,0.0,121.396,0.0,1.0,567.682298611111,122.43844048799996
2019-01-02 01:00:00,137.298,11.144166666666663,48.53666666666667,0.0,0.0,1032.8333333333333,0.8446666666666666,0.0,0,2,1,1,0,11.498333333333331,49.37083333333334,0.0,139.663,0.25881904510252074,0.9659258262890683,540.9007027777776,138.004985664
2019-01-02 02:00:00,134.563,10.790833333333332,52.24916666666667,0.0,0.0,1032.75,1.22775,0.0,0,2,2,1,0,11.144166666666663,48.53666666666667,0.0,137.298,0.49999999999999994,0.8660254037844387,563.8120493055554,135.98499159699998
2019-01-02 03:00:00,129.557,10.448333333333334,65.40833333333333,0.0,0.0,1032.1666666666667,2.451,0.0,0,2,3,1,0,10.790833333333332,52.24916666666667,0.0,134.563,0.7071067811865476,0.7071067811865476,683.4080694444444,132.55431971599992
2019-01-02 04:00:00,131.393,10.280833333333334,75.75833333333334,0.0,0.0,1031.9166666666667,2.940333333333333,0.0,0,2,4,1,0,10.448333333333334,65.40833333333333,0.0,129.557,0.8660254037844386,0.5000000000000001,778.8587986111112,129.57516235300008
2019-01-02 05:00:00,136.894,10.509166666666667,74.06666666666666,0.0,0.0,1031.0,3.1456666666666666,0.0,0,2,5,1,0,10.280833333333334,75.75833333333334,0.0,131.393,0.9659258262890683,0.25881904510252074,778.3789444444444,133.64515782799998
2019-01-02 06:00:00,150.153,10.191666666666666,73.16666666666667,0.0,0.0,1031.0,3.1710833333333333,0.0,0,2,6,1,0,10.509166666666667,74.06666666666666,0.0,136.894,1.0,6.123233995736766e-17,745.6902777777779,148.16251768499998
2019-01-02 07:00:00,172.204,9.485833333333334,75.325,0.0,0.0,1031.0,5.010583333333333,0.0,0,2,7,1,0,10.191666666666666,73.16666666666667,0.0,150.153,0.9659258262890683,-0.25881904510252063,714.5203958333334,183.30382443099998
2019-01-02 08:00:00,268.323,9.899166666666668,71.78083333333333,0.0,0.0,1031.6666666666667,67.535,0.0,0,2,8,1,0,9.485833333333334,75.325,0.0,172.204,0.8660254037844387,-0.4999999999999998,710.570432638889,237.5927198189999
2019-01-02 09:00:00,312.042,10.32,71.77583333333334,0.0,0.0,1032.0,218.03333333333333,0.0,0,2,9,1,0,9.899166666666668,71.78083333333333,0.0,268.323,0.7071067811865476,-0.7071067811865475,740.7266000000001,333.0765393409999
2019-01-02 10:00:00,337.365,12.593333333333334,60.23916666666667,0.00875,0.1048333333333333,1032.0,348.02500000000003,0.0,0,2,10,1,0,10.32,71.77583333333334,0.0,312.042,0.49999999999999994,-0.8660254037844387,758.6119055555556,335.5254058520001
2019-01-02 11:00:00,343.284,12.574166666666668,62.428333333333335,0.0,0.0,1031.25,436.475,0.0,0,2,11,1,0,12.593333333333334,60.23916666666667,0.00875,337.365,0.258819045102521,-0.9659258262890682,784.9842680555557,344.2706400769998
2019-01-02 12:00:00,336.935,12.991666666666667,60.97,0.01575,0.12575,1030.3333333333333,473.125,0.0,0,2,12,1,0,12.574166666666668,62.428333333333335,0.0,343.284,1.2246467991473532e-16,-1.0,792.1019166666666,322.240349977
2019-01-02 13:00:00,345.098,15.013333333333334,56.4825,0.0,0.0,1029.1666666666667,457.0416666666667,0.0,0,2,13,1,0,12.991666666666667,60.97,0.01575,336.935,-0.2588190451025208,-0.9659258262890683,847.9906000000001,337.6323975569999
2019-01-02 14:00:00,347.297,14.228333333333332,60.65083333333333,0.0,0.0,1029.0,386.5416666666667,0.0,0,2,14,1,0,15.013333333333334,56.4825,0.0,345.098,-0.4999999999999997,-0.8660254037844388,862.960273611111,345.980051781
2019-01-02 15:00:00,339.801,13.988333333333337,59.43333333333334,0.0,0.0,1029.0,266.35,0.0,0,2,15,1,0,14.228333333333332,60.65083333333333,0.0,347.297,-0.7071067811865471,-0.7071067811865479,831.3732777777781,349.4717157749999
2019-01-02 16:00:00,320.423,13.293333333333337,61.08083333333334,0.0,0.0,1029.0,115.09666666666668,0.0,0,2,16,1,0,13.988333333333337,59.43333333333334,0.0,339.801,-0.8660254037844385,-0.5000000000000004,811.9678777777781,325.72842866199994
2019-01-02 17:00:00,286.673,12.085,69.6875,0.0,0.0,1028.9166666666667,10.766833333333333,0.0,0,2,17,1,0,13.293333333333337,61.08083333333334,0.0,320.423,-0.9659258262890683,-0.25881904510252063,842.1734375000001,290.29582864099973
2019-01-02 18:00:00,225.352,11.010833333333332,75.47500000000001,0.0,0.0,1029.0,4.1978333333333335,0.0,0,2,18,1,0,12.085,69.6875,0.0,286.673,-1.0,-1.8369701987210297e-16,831.0426458333334,237.7867911510001
2019-01-02 19:00:00,199.13,10.745833333333332,75.53333333333333,0.0,0.0,1028.25,4.29725,0.0,0,2,19,1,0,11.010833333333332,75.47500000000001,0.0,225.352,-0.9659258262890684,0.2588190451025203,811.668611111111,192.730390853
2019-01-02 20:00:00,167.103,10.4725,77.22500000000001,0.0,0.0,1028.25,3.925583333333333,0.0,0,2,20,1,0,10.745833333333332,75.53333333333333,0.0,199.13,-0.8660254037844386,0.5000000000000001,808.7388125000001,161.01032283700013
